formula,FE
LaTiO3,-3.637104199166667
BaZrO3,-3.636659060499999
Na2ZrF6,-3.636653064166667
Tb14Ti10O41,-3.636159742294906
Sr2LuUO6,-3.6360722521666657
Ba2AlV2F11,-3.635808884843751
BaU2O7,-3.635288052749999
SmZr4O9,-3.634784893357154
La5Ti4GaO17,-3.6347554814197527
Ho6ReO12,-3.6346710964473496
LiLa4Ho4O12,-3.6346509020634894
BaSr4U3O14,-3.634617031590909
LiSm4Tm4O12,-3.634612086825397
Ac2O3,-3.634369269999996
LiTm6B3O14,-3.6330263126388895
BaCaHfZrO6,-3.6325111275
SmEuHf2O6,-3.631328768499999
Sr4Hf3O10,-3.631221464117647
Na2UF6,-3.630118675
BaLu2Si3O10,-3.6299998914583327
Sr2TmTaO6,-3.629839640233334
Ba2Mn2AlF11,-3.629246256876797
Ca2UO5,-3.6291082168749984
YZr5O12,-3.62899075114584
Tm6MgWO12,-3.6289648777500014
YScSi2O7,-3.6287234170454536
PuO2,-3.627944449583334
ThTi2O6,-3.62786781148148
Sm2SiO5,-3.6275720256250015
LiEr4Zr4O14,-3.62737508557971
CaZrO3,-3.627309494500001
La8MgAl7O24,-3.627201737125
Ba3Tm4O9,-3.627121568229167
Gd2Si2O7,-3.626984957954553
Sr5U3O14,-3.626660073636361
La8Al7GaO24,-3.6266410054375
KNd9(Si3O13)2,-3.626408369041667
KEuF4,-3.626152774791665
U5ClO12,-3.625552333055555
CaGd4O7,-3.624319607291668
Pr2TiO5,-3.6237440228125006
NdTaTiO6,-3.6235621372962967
HfTiF6,-3.6234496472916655
La2ThTa(ClO2)3,-3.6231233001794863
Sr6La14Mg7Ti13O60,-3.622568220783334
Y2Zr9O22,-3.621340975492427
SrZrO3,-3.620742870000001
La6WO12,-3.620611979473683
Ba2La4Ti5O18,-3.620292403505745
BaSrZr2O6,-3.620052491499999
YCrF5,-3.6197232546428566
Eu2HfTiO6,-3.619518326833334
CaZrTi2O7,-3.6191765926515145
BaUTiO6,-3.618973604537036
LiEr6B3O14,-3.61875345815972
MgZr4O9,-3.618656089821428
Ba2PrPaO6,-3.6178543346666654
RbU3F10,-3.6177991517857135
CeAlO3,-3.617756897499999
Sr2ErTaO6,-3.617518009733333
Zr7VO16,-3.617244098125001
YZrO3,-3.617018264783334
Ca6La14Mg7Ti13O60,-3.616378250983333
Ba2GdUO6,-3.616031545499998
SrEuZr2O6,-3.615701668
Ba4CaZr5O15,-3.6150503867
Gd6WO12,-3.6149686226315794
Ba4Al3Cu2F21,-3.6149353373333337
BaY4Si5O17,-3.614151349351852
PrTaTiO6,-3.6133585874814815
Ca2HoTaO6,-3.6130237802333327
BaCaZr2O6,-3.6128997165
TmTaO4,-3.612557225388888
CaCe4Si3O13,-3.6123391217857135
Zr3Tl2OF12,-3.612309359675927
La3Al5O12,-3.612269339374999
Sr2UO5,-3.6118734034375
Mg2Zr5O12,-3.611581547631579
KPr9(Si3O13)2,-3.611051410648811
LuTaO4,-3.610935567333333
Na2CeF6,-3.610371701973179
Sm7BP2O17,-3.610312418553792
SrGd2Al2O7,-3.609614020208332
Pr2O3,-3.6095406099166665
NaAlF4,-3.609461484166667
Ba7U7O24,-3.6089990523684192
UO3,-3.608952275624998
Na3PaF8,-3.6088613
Er3S2OF3,-3.608378840162042
Ce4SmO10,-3.6082883877083294
Ba2Ce3Si3O12F,-3.6071787029761904
Sr2HoTaO6,-3.6065211922333327
Gd2Ti2O7,-3.606369960757576
La3U(ClO2)3,-3.606042276538461
Th2Ta2O9,-3.605936184397439
LaYTi2O6,-3.605654170666667
TbZr4O10,-3.605379558333336
CaY3Ti4O12,-3.605206006666666
YZr4O10,-3.60451848870833
Na2Sr2Al2PO4F9,-3.6040974046200738
Rb2NaErF6,-3.60399024213793
Sm4ZrO8,-3.603977776057692
Ca3Zr17O37,-3.603828463157895
K3HoF6,-3.603721180174999
Li3ScF6,-3.603594499833333
Ca2La2MgTi3O12,-3.60359000525
CeTaTiO6,-3.6032858611851832
BaGd2O4,-3.603187846785713
Pr2Si2O7,-3.603148347803036
Ba2AlCr2F11,-3.6028489346354164
BaClF,-3.6027525341666613
Ba2La3Ti3NbO15,-3.6025718326041667
CaYTi2O6,-3.602504295666666
Y4AlSi2(O2F)5,-3.601494601704546
BaDy2Si3O10,-3.601483543333332
Ho3GaO6,-3.600828997249996
BaCaMoF7,-3.6003836230000004
Pr3NbO7,-3.600238312954545
Sr2LuTaO6,-3.600237995899999
BaSrCeZrO6,-3.6001007015
Sr2ErUO6,-3.600060452499998
AlOF,-3.6000466727777773
LaY3Ti4O12,-3.5995054274166662
CaEuHfZrO6,-3.599363689
Nd3Si2ClO8,-3.59900816125
Pr2Ti2O7,-3.598504951742425
Ba3Er4O9,-3.598471243593748
NpO2,-3.598335701250003
LiDy6B3O14,-3.59826986815972
Ba2ErTaO6,-3.5979914962333326
Sr2DyTaO6,-3.597674563899999
Rb2UF6,-3.5975381844444407
La3Mg2TaO9,-3.597484060155556
Ba5In3F19,-3.59730826375
Sr2La2MgTi3O12,-3.5965958547499994
Rb2NaHoF6,-3.5961526906379304
HoTaO4,-3.5960927353888885
Lu2Si2O7,-3.5958555643939394
Dy5Ti5O17,-3.5954333171140798
Tm2Be2SiO7,-3.595272696041667
Nd5Ti4GaO17,-3.5947114430864198
DyTaO4,-3.594615386222223
K2SrBe2F8,-3.594424533423077
Ca3Sc2(SiO4)3,-3.59425408275
BaCaBiF7,-3.59422265225
Nd2SiO5,-3.5931364571875
Sr3Hf2O7,-3.5930033304166664
LiNd6B3O13F2,-3.592962145133332
Ba2CeZrO6,-3.5929610884999987
Ba2SmUO6,-3.5928142089999997
Tm5Ti5O17,-3.5926475426233413
Y10W2O21,-3.592192351439394
Th2AuF11,-3.591891515178566
BaCe2EuO6,-3.5918359135
BaEuZr2O6,-3.59176191025
LiLa4AlO8,-3.591253941666667
Ba3Sr(ClF)4,-3.5910402083333337
Ho5Ti5O17,-3.5904517363733373
Ca3YTi4O12,-3.5903931241666656
Sm3Si2BO10,-3.5902339969010413
Sr2ZrTiO6,-3.590232301666667
Ba2YFe2F11,-3.590135260677082
Nd5Ti5O17,-3.589676198595671
Sc3NbO7,-3.589612588863636
La4Al6O15,-3.5892943273
Er2Be2SiO7,-3.5891660872916646
Ba2Ti2CuF14,-3.58874608008772
Er3Pb4F17,-3.587885392395836
Sr4LaTi5O15,-3.5875217569666664
Cs2UF7,-3.5874609074310344
CaEuZr2O6,-3.5871959769999995
Nd13(B2O13)2,-3.587138845562015
BaSrSm4O8,-3.587050435
La2EuO4,-3.5869657350000006
Cs2NaTbF6,-3.586756792235635
Pr3TaO7,-3.586578254303028
Sr2HoUO6,-3.5858962499999976
BaY2Si3O10,-3.5856836978125006
Na3Li3Sc2F12,-3.5850757519568965
Ba2CaV2FeF14,-3.5848106810000004
Ho2Be2SiO7,-3.584242883541664
SrY2Si3O10,-3.5840867606250004
Sr2La3Ti2O10,-3.583811245980392
Er6MgTa2O14,-3.583520645855071
HfTiO4,-3.5834078711111133
Ba6MgSc2C2(O3F7)2,-3.583398644193549
Cs2KYF6,-3.5831830851560347
CaScAlSiO6,-3.582834388
EuDyTi2O7,-3.582639880075757
K2LiYF6,-3.582065871283333
Dy2Be2SiO7,-3.581472286319444
BaCaCeZrO6,-3.5813649705
Na5Zr2F13,-3.581357838375
HfAl2O5,-3.5813276946875003
Ca2HfO4,-3.581179064285714
TmNbO4,-3.5807900541666675
YTaO4,-3.5800129345555547
CaU3Ti8O24,-3.5795131874074064
LuNbO4,-3.579383443611112
SrLaScO4,-3.5793777196428613
NaZr2NiF11,-3.579242368591953
SrLaAl3O7,-3.5786414685416665
Tb2Be2SiO7,-3.578517106319443
Pr5Ti4GaO17,-3.5784204061728384
Eu2HoTaO6,-3.5779903112333344
BaCrF5,-3.577906040000005
Rb2Mg2Be3F12,-3.5775638776315795
Rb3LuF6,-3.5774472294166677
BaSrLa4O8,-3.577022465357143
Ba2DyTaO6,-3.5770109323999995
CsEuF3,-3.576914553500001
Cs2NaYF6,-3.5767087805689664
Ba2MnAl2CoF14,-3.5761881196465515
Rb2NaScF6,-3.5758222346379305
CaSmAlO4,-3.5754012121428573
Na2MgAlF7,-3.5751582632053296
BaCaFeF7,-3.5746045747500004
Gd3Si2BO10,-3.5738448959635427
Ca9LaTi10O30,-3.5737841830666666
Y4Ti2Nb2O15,-3.573558816050725
Sr2DyUO6,-3.572781281666665
K3DyF6,-3.572736032625001
RbZrMnF7,-3.572042809293103
Sr9LaTi10O30,-3.5719789134666677
SrNdHf2O6,-3.571931581250001
Rb2UF7,-3.5718646739999995
Ho2SO2,-3.571348047562501
KZrVF7,-3.571263020725
BaAlCdF7,-3.57116606325
Nd4PClO8,-3.5708809399744896
Tm4MgTi2O10,-3.570443859803924
KRb2ScF6,-3.570267083725
CeMgZr7O16,-3.5688781658000006
TiOF2,-3.568845381458334
HoNbO4,-3.5688288958333323
Ba2TbTaO6,-3.5686548908999995
Sr4U2O9,-3.5686106601666654
LiCaVF6,-3.5681766325925923
Sc2SiO5,-3.5679014853125004
K2NaScF6,-3.5674147525879314
SrCaHfZrO6,-3.567310004999979
LuBO3,-3.566569885666668
Rb3TmF6,-3.5664870357500007
DyNbO4,-3.5664542636111114
SrLa3MgAlO8,-3.565625855714285
Er2Si2O7,-3.5651534546969685
Ba2LaUO6,-3.5650451919999986
CaY2BeO5,-3.5650259497222225
Ba2YTaO6,-3.5648594042333324
La8Al7InO24,-3.564851801666665
ErBO3,-3.564666992333332
Er14Ti10O41,-3.5645122045512783
TbNbO4,-3.564107339444442
SmSnF7,-3.564060678333334
Cs2NaScF6,-3.5640406430689664
EuGdTi2O7,-3.563824512651515
NaTi3F10,-3.563796001527095
SrCaDy4Be2O10,-3.5637580823148145
LiY6B3O14,-3.563663624201388
CaCrF5,-3.563615006071434
CaMnF4,-3.563418708821839
Ca3Y2(SiO4)3,-3.563202857374999
Ba2La2MgTi3O12,-3.562324473750001
BaPaO3,-3.5613714644999988
Ca2NdTaO6,-3.561357170483332
Ce2Si2O7,-3.561078191363635
BaSr3Zr2Ti2O12,-3.5598299908333333
Nd12Zr12O37,-3.559595302950822
Y2Be2SiO7,-3.559031461458332
Dy4B4O11F2,-3.5586516143253952
Ba3Dy4O9,-3.5585321271354147
Ba2ZrTiO6,-3.558336101833333
SrSmAl3O7,-3.558211647291666
SrCe2(SF2)2,-3.55808407611111
La4BrCl3O4,-3.557617099166668
Cs2RbScF6,-3.557447317681034
EuOF,-3.557412998333336
CaTiF4,-3.5567730463888885
Ba2Ti2Si2O9F2,-3.556765526348038
La2SO2,-3.5564431035
Ti3AlF15,-3.556400783552632
CaNdAlO4,-3.556400031071427
Ba2NdUO6,-3.5563543292499986
Cs2KLaF6,-3.556185984656035
Tb2SO2,-3.5560100915625013
Eu2Sc2O5,-3.555987631944445
EuTiO3,-3.555940343166668
Nd3Ti4O12,-3.55550564469298
LaNbO4,-3.555324330833334
SrYAl3O7,-3.554563238541667
HoBO3,-3.5544722923333305
Th2P2O9,-3.5544586509065943
LuTiO3,-3.554340033166673
LiU3O8,-3.5538200677777745
Nd16Zr16O49,-3.55339177808642
Zr27O49,-3.553320008552637
Zr6Nb2O17,-3.5531411923
Cs2NaSmF6,-3.553090280068966
CaUTi2O7,-3.5530598967424227
Ba2AlCuF9,-3.552850583653847
SrNdAl3O7,-3.5528254233333327
SrEuZrTiO6,-3.5528200113333326
Rb3ErF6,-3.5527270537499995
BeF2,-3.552657673888889
La4GeO8,-3.55263274134617
Ce2Ti2O7,-3.552436525303028
Ce2Ta2O9,-3.5521605043974347
Sr2CeHfO6,-3.5512156749999946
YSnF7,-3.55093836
CaSmAl3O7,-3.550751511041666
Zr19O40,-3.5505621831779672
Na5Ca6Nd5Zr16O48,-3.55012666359375
Nd5Ti4FeO17,-3.550053179290123
KPaO3,-3.549916083949997
Li4ZrF8,-3.549735740128205
La3Ti3CrO12,-3.5494338351315795
CaYAl3O7,-3.5494213731249995
CaGd2O4,-3.549186498214283
K2NaYF6,-3.5491640850879307
U3O7,-3.5491522522499976
SmTaO4,-3.548719294555556
Ba2CaUO6,-3.5478544794999984
SrPrAl3O7,-3.547806083680554
SrLaAlO4,-3.546709532142857
CaGd2BeO5,-3.546689815833334
Rb3ScF6,-3.546581315249999
Sm2Be2SiO7,-3.5464127385416666
Pr4PClO8,-3.5461419383078225
NaHfScO4,-3.5460196491256157
TmTiClO3,-3.5460185926388896
YSnF5,-3.5459579753571435
Y3GaO6,-3.54573282125
BaSc2Si3O10,-3.545640817812499
Ca2La3Si3O13,-3.54551346607143
CaNdAl3O7,-3.5454146679166656
LuTiClO3,-3.5450996445833325
SrCrF4,-3.544883581666666
CaAlSiO4F,-3.5444868434374994
SrCrF5,-3.544422558392857
BaB2F8,-3.5443427343939367
Tb7O12,-3.5443245393421003
Ba2MnAl2CuF14,-3.544046247396552
ErZr11Si11PO48,-3.5440106263144835
Y7ReO14,-3.543477967613636
La2Al4O9,-3.542828955166668
Sr2SmTaO6,-3.542804982733333
Sc6ReO12,-3.5425524311842107
Sr4Zr3O10,-3.5424199577941256
Ho2Si2O7,-3.54233175931818
Ca2Al3O6F,-3.5422999210416664
CaLa2BeO5,-3.5422707377777787
SrClF,-3.5420529466666677
Ba2CaV2CoF14,-3.54171912975
BaAlBO3F2,-3.5414537927083325
Ba2GdTaO6,-3.5412954302333333
ErTiClO3,-3.540788704305555
SrCaTi2O6,-3.5406786293333328
YNbO4,-3.540640366666666
Eu2LuTaO6,-3.5400676919000005
KNdHf2O6,-3.539913542974999
Ce3PrO8,-3.53978471498264
MgSc2O4,-3.5391149328571427
DyZr9Si9PO40,-3.538937900938492
Ce2MgTi4O12,-3.5378251920175425
HfTlF5,-3.53764734607143
ErTiO3,-3.537472855999991
HoTiClO3,-3.537041587638887
Ba3La3Ti4NbO18,-3.537035031149425
Y2BeAlBO7,-3.536938189305555
CaCrF4,-3.5367685883333344
KLaCeHfO6,-3.5363490509749997
Ca3Y9Al18CrSiO48,-3.5362962510000004
LiGd6B3O14,-3.536169111388889
DyTiClO3,-3.536025868749998
CaSm4Tm4O12,-3.5360076249206336
K2TiF6,-3.5358681792037125
K5Hf3OF17,-3.535853410528846
Tb2Si2O7,-3.5354496165909097
NaSrVF6,-3.535410621264368
LaPO4,-3.535229135496017
SmNbO4,-3.535092479999998
Eu2ZrTiO6,-3.5345137828333337
SrGd2O4,-3.53428000964286
SrSmScO4,-3.534182747232145
KCeHf2O6,-3.5340780242249976
Cs4NaHf3H2F19,-3.534077032068965
Y2SO2,-3.5340310955625
Y3Pb4F17,-3.5339068280208323
Ba2HfO4,-3.533901740000001
MgU2O6,-3.53336045722222
Pr5Ti4FeO17,-3.533171408858024
LiSm6B3O14,-3.5323196663888887
Ho4MgTi2O10,-3.532181538039215
NaSm9Si6(SO12)2,-3.5320428522947447
La5Si3O13,-3.5319633628869
CaSm2O4,-3.5318178182142868
Ca6TiAl5Si6(O5F)5,-3.5316226275694445
BaSr4Ti5O15,-3.5315919427666667
Sr3UO6,-3.5313309145000007
Rb2LiNdF6,-3.5312847850833338
Cs2LiScF6,-3.531100843291668
BaSr3Ti4O12,-3.530524642166666
Ca2AlPbOF8,-3.529975805192307
Er3GaO6,-3.5298662509999987
HoTiO3,-3.5295858623333216
BaTi2O5,-3.529421259895896
Cs2NaNdF6,-3.529147639318965
Y6TeO12,-3.5289937629824557
Cs2LiPrF6,-3.528951874083336
GdTaO4,-3.528910278722222
Ba2Gd2Si4O13,-3.528546331309524
Al2Si(O2F)2,-3.528391938055556
YZr5Si5PO24,-3.5283781741567446
RbPaO3,-3.528031477999999
SrLaMgTaO6,-3.5275761282333327
Pu2O3,-3.5272246559999987
Eu2Zr2O7,-3.527096006590908
Nd4B4O11F2,-3.5270946344841256
GdNbO4,-3.5263008974999983
DyTiO3,-3.526257158833326
Ba3Y4O9,-3.5250135035937493
Sr4Tm8MgO16,-3.524555786034484
Sm2EuBeO5,-3.52442828138889
Ca2Gd3Si3O13,-3.52439097059524
Ba3HfTa4O15,-3.524277176384057
Ba4Ti13O30,-3.523996204007094
Nd4MgTa4Ti4O24,-3.523709692369369
SrPrScO4,-3.523387471309529
EuScO3,-3.5233632525
Li2Lu5B3O13,-3.523002413913042
Ba2La3Ti2Nb2O15,-3.522824542881944
BaNdHfZrO6,-3.521917669249999
SrCaHfTiO6,-3.521893491666665
NdTaO4,-3.5218781633055563
Dy4MgTi2O10,-3.521801681960784
Cs2KPrF6,-3.5215865710416607
DyBO3,-3.521426776166664
Nd2Be2SiO7,-3.5212579039583325
Sr2LuNbO6,-3.5212041586666656
BaSrNd4O8,-3.520958266428571
NaSr8LaTi10O30,-3.5209287498942525
SrLa2BeO5,-3.520721711111112
Gd4B4O11F2,-3.5206815582936506
Sr2V2OF10,-3.5198794983333337
La2Si2O7,-3.5198595156818184
Rb3YF6,-3.51979816075
Ba7Sc6Al2O19,-3.519780953455882
Cs3ScF6,-3.519473823499999
La3GaO6,-3.5189566982499985
U4O7,-3.5189552697727247
SrCeScO4,-3.518948744999977
RbLa2TaTi2O10,-3.518804003531251
Cs2LiNdF6,-3.518598672499999
LaBO3,-3.518563919333336
Nd2Ti4O11,-3.518215594803922
Eu2TmTaO6,-3.517963428233334
BaMgMnF7,-3.5178554667931032
Ce11MnS16,-3.517816637068963
Rb2LiCeF6,-3.5177047263333328
Na3Np6FeF30,-3.5172701024159485
BaHf(SiO3)3,-3.517113711964285
TmPO4,-3.517082394107144
Ba3Zr2O7,-3.5170035635416674
NaU3O8,-3.51690003761494
CaHoTi2O6,-3.5167639535833204
LuPO4,-3.51672212188492
BaSrCeTiO6,-3.516691493333333
Cs2NaCeF6,-3.516439041568966
Ba6Ti17O40,-3.5158654732804235
La3Si2ClO8,-3.515548242500003
SrSm2O4,-3.515338065357144
CaYBO4,-3.515092919166666
SrNdAlO4,-3.515019592499999
Cs2NaPrF6,-3.5146830647356326
NdNbO4,-3.514656771249997
Ca3Zr2O7,-3.514437007500002
Rb2LiPrF6,-3.5143486895
Sr5Fe3F19,-3.513837450833333
BaSrTi2O6,-3.5136981553333344
YTiO3,-3.513572527916688
Rb2NaNdF6,-3.5133397778879307
CaThNb2O8,-3.513171564166665
Pr2MgTi4O12,-3.5130803042982444
NpF5,-3.5130514277083336
Ba2Ti9O20,-3.5128759211290324
SrLiCrF6,-3.512214548703703
ZrPbF6,-3.511836038124999
Gd3GaO6,-3.51173859025
LaAl3O6,-3.511554926
Ba4Bi3F17,-3.511546203020833
NdZrO3,-3.511381415099996
U3H2OF12,-3.5111286772222203
ZrTiO4,-3.5110785061111103
BaTi4O9,-3.5108425929166662
Na3Sr14La3Ti20O60,-3.510822034458046
Sr3Ca(ClF)4,-3.510202177083336
Ba2Nd2Si4O13,-3.5099443598809525
K2AlF5,-3.5097210106249994
ErPO4,-3.5095004007738093
NaLa2TaTi2O10,-3.5085340481487077
NaMgF3,-3.5084476770000004
Zr4MnO9,-3.508277452530788
BaSr2UO6,-3.507759324
Rb3HoF6,-3.50762560175
Na3ScF6,-3.5073531165
CaNd2BeO5,-3.506413671666667
YClO,-3.506251467499999
YAl3O6,-3.506084955
Ba2UTiO6,-3.5059552978333315
Ba3Sr4B3O9F5,-3.5058449767708333
Sr2AlCO3F5,-3.505811002916667
Ca2ScNbO6,-3.5055443309999985
LiCaCrF6,-3.505497260925926
CaEuZrTiO6,-3.505199510333334
LaB3F12,-3.504964496302083
Rb2TaF7,-3.504719524983333
BaMgMoF7,-3.5043335445
Ba2LaTaO6,-3.504079947733333
BaY6Si3B6(O12F)2,-3.503897555238093
Ba2Sr2CaTi5O15,-3.5036536607666675
Nd4Mg2Ti3(Si2O11)2,-3.5035984602857133
Tm2SeO2,-3.503548079812501
Li4UF8,-3.503406014935906
Ba4Ti12O27,-3.503328156802324
NdEuHf4O12,-3.5032799179166667
HoPO4,-3.503166599940474
Sr2HfO4,-3.5031191917857165
Ba2PuPaO6,-3.503020016374998
YFeF5,-3.502965484642857
Dy3GaO6,-3.502926119
Ca8Si4(O5F)3,-3.5027699445
Ba5Tm2ZrAl2O13,-3.5025724196739136
NaPr9Si6(SO12)2,-3.502451976461413
NaCa9TaTi9O30,-3.5023752581742524
CaZrSi2O7,-3.5023198974999987
Ba2SrTi3O9,-3.5022026685000003
NaLaZr2O6,-3.502200207750002
Sm5Si3O13,-3.5020746391666595
Ba2CoF6,-3.5012174172222235
Sm2SO2,-3.501079149500002
LuSc(BO3)2,-3.5009429034999995
LaClO,-3.500921294166666
Sr2CeZrO6,-3.500405066499998
Sr5La6Nb4O24,-3.5003463743589736
TbHfO4,-3.5002292520833342
PrNbO4,-3.500152501944443
Na3Sr14Nd3Ti20O60,-3.5001149838330456
LuSnF7,-3.499907026851852
Lu2SeO2,-3.4998546844791663
Eu2ErTaO6,-3.4998519912333337
Ba2AlFe2F11,-3.4997083467187493
BaPrDyTiO6,-3.499418137166665
NaSr3LaTi5O15,-3.4992216988218394
Sr4Zn3F14,-3.498189609523809
Nd3U(ClO2)3,-3.498165376730768
Sr2ScNbO6,-3.4975318714999992
Na3CeF7,-3.4973978292398105
KCa7Si3(O4F)3,-3.496985310182692
Sr2Ta2O7,-3.4967152411060582
Sr2SmUO6,-3.496633946999998
GdBO3,-3.496448717666664
TmSc(BO3)2,-3.496310229833334
SrGaF5,-3.496205974107144
Ba5Sc6O14,-3.495673856599999
Ba2YCo2F11,-3.4956192527604166
Ca3Ti2AlSi3O14F,-3.4952927624652776
Eu3Ti2O7,-3.495041852847224
K2LiCeF6,-3.494857660283333
NaLaHf2O6,-3.4948170925000057
Na2TiF6,-3.494806454565773
BaLiCrF6,-3.493839532314815
LaTi2Al9O19,-3.4934500773118287
Nd9Ti10O30,-3.4934336785288918
SrSm2BeO5,-3.4933065375
K5ThF9,-3.4930214590833315
Rb3TbF6,-3.492950156416667
NaLaHfTiO6,-3.4924974674712645
KGdHf2O6,-3.4924935922250016
Ba2Zr2(SiO4)3,-3.4921084401315783
La6MgWO12,-3.4920373227499986
KNaMg2F6,-3.492036732362931
Ba5Ce4YO15,-3.4919946836999998
Ba5Er2ZrAl2O13,-3.491992892282609
LiNd6B3O14,-3.491777631388888
Rb3GdF6,-3.49115942875
Ba2NdTaO6,-3.491032831983332
Ca9LaTi9MnO30,-3.490708292558621
Sm2Si2O7,-3.4905252434090914
Eu5Si3O12F,-3.490515224642857
ZrTlF5,-3.4902252761904813
Rb3SmF6,-3.48985354325
Ba2TmNbO6,-3.4898509005
La2SeO2,-3.489723551468752
Ca4Ti3AlSi4O19F,-3.4897153793749998
BaTiO3,-3.489696347166634
BaMgBiF7,-3.4896018900000003
CaCeO3,-3.489064255999989
K2RbScF6,-3.4890448322
Nd4Ti9O24,-3.4889167008783795
BaTiZnF7,-3.4888962685833333
Ba3Ta4Ti4O21,-3.4888371784427097
ScTaO4,-3.488782774555555
Y3Si3O11,-3.48871179985294
Li3AlF6,-3.488686255333333
PrTaO4,-3.4882413640000016
NaSr2LaTi4O12,-3.487277548985632
CsRb2ScF6,-3.487233243465517
Sm5Si3NO12,-3.486950859761905
Ce4SnO10,-3.486829630666666
Ba3NaY3(Si3O10)2,-3.486692405496344
Ba2Ti6O13,-3.486684090833333
Ba3Al2Cu2F16,-3.486579240217392
Na5Zr2MnF15,-3.486577227709895
TmBO3,-3.4863380463333344
Zr5Ti7O24,-3.485990599351851
MgScAlO4,-3.4857575199999995
BaLa2BeO5,-3.4851709516666665
CsTiF4,-3.485045969248078
Y6Pb8OF32,-3.4850437371155
SrTa2O6,-3.4847187021851678
La2Sc2O5,-3.48470660925926
Eu2Y2O5,-3.4846805813888917
UF6,-3.484491003928572
Na2LiScF6,-3.4841039686091952
Ba3Bi2F12,-3.484033525882353
BaTi8O16,-3.484021402266667
Er2SeO2,-3.483933183145834
Gd6MgWO12,-3.48383704675
Sr2TaAlO6,-3.4827797852333324
Ba2Ti11O24,-3.4827733647747734
CeTiNbO6,-3.4827721198148143
CsRb2YF6,-3.482658634965518
Ca4Ta2O9,-3.4826342784777817
La3Tb(PO4)4,-3.4817941283432527
Tb2SeO2,-3.4817661161354168
Ba5Ho2ZrAl2O13,-3.4816908338043477
Ba2CeTaO6,-3.4815130562333323
CaTaAlO5,-3.4813933537291666
AlVF5,-3.4811248075000023
Li3La5Ti8O24,-3.4807962177916663
Ca2Ta2O7,-3.4806437068203464
RbLa2Ti3O9,-3.4804402323333337
Ba2CaV2CuF14,-3.4803624394999995
TmClO,-3.4800750808333354
Ba3ZrTa4O15,-3.4792045892101457
Ba3NaSm3(Si3O10)2,-3.478673700496343
CaPr2BeO5,-3.478647332037037
GdTiO3,-3.4783304443333263
Nd2Si2O7,-3.4781927182954537
Li2La2Ti3O10,-3.477965868921568
Na2LiYF6,-3.4779526001666654
BaTi7O14,-3.477929039242423
Ba3Ti20O40,-3.477737274074059
Ca7NbSi4O17F,-3.4776119464999997
K2NaPrF6,-3.4773994424166665
Ba2ErNbO6,-3.4773492774999992
Ho2SeO2,-3.4769374658125
Ba3NaGd3(Si3O10)2,-3.4767405247387657
Ca2HfTiO6,-3.476698119666666
K2RbYF6,-3.476335253699999
Sr2MgUO6,-3.4763246424999985
Na3Sr4La3Ti10O30,-3.476280752949425
Ba6Nd2Ti4O17,-3.4761874922701144
Nd5Si3O13,-3.476154737514873
Eu4O3F7,-3.4758009007142863
Sr5Ta4O15,-3.474909346326453
MnAlF5,-3.474890315061576
SrLa2O4,-3.4748520748214315
Sr3Zr2O7,-3.474820930000002
Li2Ta2(OF2)3,-3.4746735052948714
TiAlF5,-3.4746511094047627
BaTi10O20,-3.474482114623656
BaMgFeF7,-3.47440759475
Ba4CaTi5O15,-3.4744028331666663
Sc3TaO7,-3.474300658848485
Dy2SeO2,-3.473812589812499
Cs2KCeF6,-3.473336374156035
CsBe2F5,-3.4730149127694028
K3Hf4Ag2F23,-3.472308219455729
Na7La7Th2Ti18O54,-3.471475836246081
Ca2YNbO6,-3.471336516
SmTiO3,-3.4712615055833256
BaTi6O12,-3.471005908157893
Ca3Ta2O8,-3.470608859974359
CeNbO4,-3.470591639166664
Ba2PrTaO6,-3.4705764454000003
BaPr2O4,-3.4702742576190477
Nd2EuBeO5,-3.4701835183333336
EuTa2O6,-3.4699403613518496
Eu2DyTaO6,-3.469852515400001
RbBe2F5,-3.46984213625
BaSrLa4Be2O10,-3.469697355555556
LaSc3(BO3)4,-3.4694539740833337
BaTb2SmO6,-3.469364434833333
NaZr2CuF11,-3.469247167925287
Eu2Ta2O7,-3.468111524287879
HoMgTi2O6,-3.468004096666665
Sr2LiLaTi4O12,-3.467860132083333
SrNd2BeO5,-3.467771612222222
Sr4ZrTi3O12,-3.467709390374999
Ce2PrO6,-3.467321314421293
NaSr2NdTi4O12,-3.467109831277299
Ba2HoNbO6,-3.466169083
Ba3NaNd3(Si3O10)2,-3.466071819511493
K2LiAlF6,-3.465845342616667
Sr4Ti5(Si2O11)2,-3.4657023183333324
Ca10TaTi8Al(SiO5)10,-3.4655827364875007
Cs3CeF6,-3.465578618396554
Zr3NbCr4F24,-3.4655514553125
CaClF,-3.465020995000001
TbGd3(PO4)4,-3.46455809563492
Tm3SbO7,-3.4645577072727267
LaMgAl11O19,-3.464476726171875
KTaF6,-3.464393915135417
NdBO3,-3.464324691833334
Sr3Ta4TiO15,-3.4642403660942023
CaTbEuNbO6,-3.464235407166666
Np3HF12,-3.46420889890625
TbBO3,-3.4642075146666658
Sr2YNbO6,-3.463982149499999
LiCaGaF6,-3.463849241759259
Rb4LiZr3H2F19,-3.463841987356322
LiPr6B3O14,-3.463457822743054
ScNbO4,-3.4633933283333342
Na3UF8,-3.4633881312499994
Ba3LaTa3O12,-3.4633866551052623
