formula,FE
AgF2,-1.2787372983333327
AgF3,-1.1307274893750001
AgGe2N3,0.019035748055555263
AgGeBiTe3,-0.3149561211111103
AgGeO3,-1.3073313918333327
AgGeO3,-1.3332785428333325
AgGeO3,-1.3288741883333324
AgGeO3,-1.3327285868333327
AgGeO3,-1.3350601202083325
AgH,0.1208983966666679
AgH10Rh(N3O5)2,-0.7675483623809528
AgH12C4S5N,-0.23472559626811595
AgH12C4Se5N,-0.22963463992980068
AgH12C6N13O3,-0.4189450429761905
AgH12N4F,-0.5693558366203706
AgH14C3S3N6ClO,-0.5132644129885056
AgH18C4S4BrN8O,-0.47624140876126136
AgH20S6N5O9,-0.8461194378455279
AgH2C2N3O,-0.3672850069907412
AgH2CS2N,-0.26316719380952336
AgH2ClO5,-0.6983062151851855
AgH2SNO3,-1.0148882172395837
AgH36C15S3N6Cl,-0.21467468047042956
AgH36S8Br2(N3O4)3,-0.8395953805392149
AgH36S8I2(N3O4)3,-0.8256944696568617
AgH36S8N11O18,-0.8168180848198198
AgH3BrN,-0.45076895859375316
AgH3CN2,-0.11703779791666692
AgH3O2,-0.9421156994444436
AgH4C2S2N3,-0.26357256034722215
AgH4CSN2Cl,-0.48397208429166694
AgH4WS4N,-0.5962611801515145
AgH5S2O9,-1.4462239763480393
AgH6CSN3,-0.29805896888888955
AgH8C2S2BrN4,-0.4338682953703699
AgH8C2S2N4Cl,-0.45244548203703755
AgH8C4N8F,-0.3656409747348487
AgH8O5,-1.079474148333333
AgH9C2(NO)2,-0.5970013242447916
AgH9O5,-1.1034714261944438
AgHO2,-0.7315196379166666
AgHg,0.08535895416666506
AgHg,0.08343215041666241
AgHg2AsO4,-1.0522996467708348
AgHg2NO5,-0.6785895196296315
AgHg2PO4,-1.5061649354761912
AgHg3,0.1129614870833322
AgHg3As2Cl3,-0.41279854796296483
AgHg3SbO6,-1.0035339290151528
AgHgAsO4,-1.1287959830952385
AgHgAsS3,-0.3639471565277776
AgHgO2,-0.5061979585416676
AgHgO2,-0.5017349260416677
AgHgPd2,-0.1394439135416654
AgHgSBr,-0.5650389429166678
AgHgSI,-0.43885323041666746
AgHgSI,-0.43778772541666733
AgI,-0.4904691558333343
AgI,-0.3980661108333323
AgI,-0.49067647583333196
AgI,-0.4866639558333321
AgI,-0.3874663808333323
AgI,-0.49308303083333227
AgI,-0.4892245058333322
AgI2,-0.3333591438888881
AgI3O8,-0.7628143638888888
AgI3O8,-0.7624392157638885
AgIO3,-0.7096730378333327
AgIO3,-0.7206162878333323
AgIO3,-0.6931464143333322
AgIO4,-0.5502643369444442
